row_id,unique_id,comment,t_1,t_2,t_3,t_4,t_5,t_6,max_sc,topic
26489,12646531130,INDEPENDENT,0.8494967094449742,5.233909927160372e-4,4.200059488289005e-4,0.05153956546572528,0.087998214167305,0.010022113980450545,0.8494967094449742,T1
29710,12660803079,INDEPENDENT,0.8494967094449742,5.233909927160372e-4,4.200059488289005e-4,0.05153956546572528,0.087998214167305,0.010022113980450545,0.8494967094449742,T1
23419,12614514414,IT IS NECESSARY TO LIVE AND SEE,0.8485692418522596,0.042181586394497955,2.797478361236497e-4,2.8370479537041e-4,2.916010580952843e-4,0.10839411806365302,0.8485692418522596,T1
29733,12660829081,I WON'`T LIVE TO SEE,0.8485692418522596,0.042181586394497955,2.797478361236497e-4,2.8370479537041e-4,2.916010580952843e-4,0.10839411806365302,0.8485692418522596,T1
12048,12448888301,LOVE\R\R\R\R\R\R\R\R\R\R\R\N,0.8448215430561271,0.11485146551667658,0.03741348995872984,9.254315583279775e-4,9.511887920360182e-4,0.001036881118102464,0.8448215430561271,T1
16318,12447818720,I LOVE IT,0.8448215430561271,0.11485146551667658,0.03741348995872984,9.254315583279775e-4,9.511887920360182e-4,0.001036881118102464,0.8448215430561271,T1
16990,12454427417,LOVE,0.8448215430561271,0.11485146551667658,0.03741348995872984,9.254315583279775e-4,9.511887920360182e-4,0.001036881118102464,0.8448215430561271,T1
2403,12385183874,THE ABILITY TO MAKE CHOICES FOR THEMSELVES.,0.8365362283602767,0.02668505277177571,0.016794592112594067,0.04272510252519704,0.07315396035410508,0.0041050638760515195,0.8365362283602767,T1
16945,12454256464,EVERY WOMEN TO BE FINANCIALLY INDEPENDENT AND BE ABLE TO MAKE CHOICES FOR HER SELF,0.8268133792526123,0.020886954115094333,0.028804472630086744,0.06497571658629334,0.036410889777934614,0.0221085876379785,0.8268133792526123,T1
23321,12614466735,DO NOT BE AFRAID TO GO OUT AT NIGHT ON THE STREET,0.8260033666741448,0.08211428858281267,0.009822195481937114,0.009961127842502575,0.060938276702314234,0.011160744716288551,0.8260033666741448,T1
9957,12429809168,BEING HEARD,0.8242109365978679,5.078119497310609e-4,4.075042229264426e-4,0.17398593851997785,4.247706228230646e-4,4.6303808667373506e-4,0.8242109365978679,T1
20288,12595517725,HOPEFULLY AND WE WILL BE HEARD IN EVERY WAY,0.8242109365978679,5.078119497310609e-4,4.075042229264426e-4,0.17398593851997785,4.247706228230646e-4,4.6303808667373506e-4,0.8242109365978679,T1
4963,12404144990,IT’S A 50/50 CHANCE,0.8161020673917421,0.0021446638306428937,0.0017210299367855216,0.17628271851387398,0.001793951858696404,0.001955568468259122,0.8161020673917421,T1
18658,12537205879,WOMEN BEING ABLE TO LIVE WITHOUT FEAR,0.8078122953515179,0.021509113834644093,0.03196480081399553,0.06668329569572384,0.03989095638271977,0.03213953792139879,0.8078122953515179,T1
10598,12434221753,REPAIR.,0.8058879168740765,0.0444742556777388,0.035689288150440576,0.03619410370402634,0.0372014823476097,0.040552953246108026,0.8058879168740765,T1
21317,12601688020,FAILED,0.8058879168740765,0.0444742556777388,0.035689288150440576,0.03619410370402634,0.0372014823476097,0.040552953246108026,0.8058879168740765,T1
21505,12603000003,HOPEFULLY IT WILL BE CREDIBLE,0.8058879168740765,0.0444742556777388,0.035689288150440576,0.03619410370402634,0.0372014823476097,0.040552953246108026,0.8058879168740765,T1
23794,12622855835,WHAT EUROPEANS WANT,0.8058879168740765,0.0444742556777388,0.035689288150440576,0.03619410370402634,0.0372014823476097,0.040552953246108026,0.8058879168740765,T1
12155,12451690301,TO BE ABLE TO WALK IN THE STREET WITHOUT FEAR OF HARASSMENT.,0.802812372739531,0.009225179710683136,0.04621837977527875,0.009628231502163579,0.12766398155380507,0.004451854718538438,0.802812372739531,T1
23036,12611133212,WOMEN CAN LIVE PEACEFULLY\R\N,0.8021139916734841,0.020174647790320698,0.0357729438469241,0.06262846340161263,0.042843306186668574,0.03646664710098992,0.8021139916734841,T1
17444,12465175809,FOR WOMEN VOICE TO BE HEARD,0.792135382408304,0.006286456173282844,0.03134202473273962,0.12219485069881048,0.038224644180433365,0.009816641806429806,0.792135382408304,T1
9728,12423843512,RIGHT TO DECIDE WHAT THEY WANT TO DO WITH THEIR BODIES.,0.7837921878442402,0.017999077781663805,0.13109718913432186,0.0029017005495802365,0.0609586928538729,0.003251151836320872,0.7837921878442402,T1
11901,12445451873,I SEE WOMEN BEING TREATED RIGHT,0.7673786261053819,0.008861464368907545,0.05093994522119832,0.09557634514622149,0.06235603238066047,0.014887586777630163,0.7673786261053819,T1
23187,12611387959,WOMEN WILL BE ABLE TO WALK QUIETLY AT NIGHT ON THE STREET,0.7639956580901637,0.03308260185245125,0.04115744595634846,0.05637822977622936,0.0729512145214202,0.032434849803387046,0.7639956580901637,T1
11974,12447837577,"BETTER , AND EVERY WOMAN WILL HAVE A VOICE",0.7622379218144909,0.1616016149292916,0.004116181287243566,0.05336285752884573,0.01572328669317998,0.002958137746948174,0.7622379218144909,T1
16901,12453949318,AN EMPOWERED WOMAN WHO IS INDEPENDENT,0.7595396992406143,0.10224353772104851,0.006708815552237471,0.09164251012822991,0.03136477681068152,0.008500660547188503,0.7595396992406143,T1
28716,12659074710,ECONOMICALLY SECURE,0.7541180031400282,0.017796163153908282,0.014280899929484284,0.05168615335959629,0.0148859972884646,0.14723278312851829,0.7541180031400282,T1
30576,12675941419,WHERE WOMEN CAN GO OUT WITHOUT FEAR TO THE STREET,0.7512258812195785,0.02185652261582099,0.03895753425709752,0.07377493950625252,0.09571514460266631,0.018469977798584183,0.7512258812195785,T1
8588,12412063737,FREEDOM TO LIVE WITHOUT FEAR OF BEING ABUSED PHYSICALLY AND PSYCHOLOGICALLY.,0.7509427413322408,0.06563609210530923,0.033852037412953055,0.02839806691469255,0.0625895568752673,0.058581505359536934,0.7509427413322408,T1
16160,12439635989,ALL WOMEN ARE TREATED THE SAME AS MEN,0.7441514171504447,0.013299457874767013,0.08540612934194805,0.07508479726329181,0.06933516491002889,0.012723033459519525,0.7441514171504447,T1
17516,12465571575,MOST LIKELY WOMEN WILL BE VIBRANT IN MOST FIELDS DOMINATED BY MEN,0.7424929754278102,0.02275197811564405,0.06280203836458081,0.05421683307482907,0.08290770840839577,0.03482846660874005,0.7424929754278102,T1
17649,12467974751,WOMEN WILL BE VIBRANT IN MOST FIELDS DOMINATED BY MEN,0.7424929754278102,0.02275197811564405,0.06280203836458081,0.05421683307482907,0.08290770840839577,0.03482846660874005,0.7424929754278102,T1
17504,12465487225,WOMEN ARE NOT FULLY EMPOWERED.,0.7422904923355089,0.013160532930318346,0.0339467924740457,0.12407694945436457,0.043974618884585,0.04255061392117755,0.7422904923355089,T1
17463,12465276686,WOMEN BEING HEARD AND RESPECTED,0.7404881098919522,0.009273651663962323,0.033739161660697695,0.1632352705801347,0.040723350423447484,0.012540455779805532,0.7404881098919522,T1
29750,12660854418,WOMAN FREE FROM FEAR OF MEN,0.7384579749167889,0.0809091249376907,0.09631767461115748,0.031613728010267905,0.045611283866365676,0.00709021365772926,0.7384579749167889,T1
22891,12610993600,WHERE WOMEN ARE FREE TO BE WHO THEY REALLY ARE WITHOUT ANY FEAR,0.7361788318658505,0.014053407783399446,0.1084236889069323,0.0674245971979841,0.06025459656411547,0.013664877681718089,0.7361788318658505,T1
15650,12482017372,THAT ALL PEOPLE ARE TREATED EQUALLY,0.734375644066346,0.08249992317689255,0.06416020066428708,0.025960563476626276,0.023659845054697447,0.06934382356115067,0.734375644066346,T1
376,12343535854,"AT LEAST IN THE WESTERN WORLD, WOMEN ARE TREATED ON AN EQUAL FOOTING WITH MEN!",0.7227373810669788,0.011712830428486724,0.10179276163637181,0.09970088207816653,0.038193260837593515,0.025862883952402587,0.7227373810669788,T1
5131,12407271963,THAT WOMEN BE FREE TO MAKE DECISIONS WITHOUT BEING JUDGED,0.7206835551166758,0.03920454657481711,0.08380970264399581,0.07219277674789293,0.051860516667283446,0.03224890224933487,0.7206835551166758,T1
16365,12448089185,LIKE AWESOME,0.718312229220273,0.013646986574591496,0.010951307196121985,0.23323042141623979,0.011415326067094833,0.012443729525678949,0.718312229220273,T1
16772,12452415971,AWESOME ??,0.718312229220273,0.013646986574591496,0.010951307196121985,0.23323042141623979,0.011415326067094833,0.012443729525678949,0.718312229220273,T1
25392,12640238723,AWESOME,0.718312229220273,0.013646986574591496,0.010951307196121985,0.23323042141623979,0.011415326067094833,0.012443729525678949,0.718312229220273,T1
16792,12452511319,WOMEN WILL HAVE A VOICE!,0.718049480018894,0.00895770894279976,0.05101717867408497,0.14456374861312482,0.062436538299469956,0.014975345451626279,0.718049480018894,T1
17457,12465246432,IT COULD BE BETTER IF ALL WOMEN WILL COME TOGETHER IN ONE VOICE,0.718049480018894,0.00895770894279976,0.05101717867408497,0.14456374861312482,0.062436538299469956,0.014975345451626279,0.718049480018894,T1
20015,12592776535,WOMEN SHALL HAVE A VOICE,0.718049480018894,0.00895770894279976,0.05101717867408497,0.14456374861312482,0.062436538299469956,0.014975345451626279,0.718049480018894,T1
16336,12447911259,WOMEN HAVING A VOICE IN EVERYTHING AS MEN DO HAVE,0.714553929498552,0.013357204619102343,0.08545246941368005,0.10447723934343381,0.0693834684613146,0.012775688663917194,0.714553929498552,T1
5866,12408177799,"WOMEN WILL CEASE TO BE AFRAID, WILL BE ABLE TO WORK AND EARN ON AN EQUAL FOOTING WITH MEN",0.7143025022120916,0.06024711738666886,0.13372164528669497,0.035035103725548675,0.04609493098367709,0.01059870040531888,0.7143025022120916,T1
2378,12384587304,ECONOMICALLY EMPOWERED,0.7132143069770497,0.004123418354704703,0.0033089225122104144,0.1411386604905846,0.003449125180326257,0.1347655664851242,0.7132143069770497,T1
21157,12599581173,ON AN EQUAL FOOTING WITH MEN,0.7117175641626985,0.006040398173322142,0.2238696170482033,0.016158401532670494,0.04019447634527049,0.0020195427378352083,0.7117175641626985,T1
18306,12535740517,"WOMEN ARE WEAKER THAN MEN PHYSICALLY, BUT STRONGER IN SPIRIT!",0.7101011882994102,0.03613574471524659,0.07342456497760481,0.09043197194549014,0.05668588400083825,0.033220646061410126,0.7101011882994102,T1
28910,12659294793,SELF-CONFIDENT,0.7095463494875086,0.0021582866941946216,0.0017319618859620225,0.28279006472411855,0.0018053470065234009,0.001967990201692827,0.7095463494875086,T1
24321,12627282309,WE WILL HAVE INDEPENDENT WOMEN,0.708028926792472,0.01113965982339903,0.0527681303768426,0.11446826237920993,0.09344848377769936,0.020146536850376998,0.708028926792472,T1
1391,12352343336,THAT WOMAN GET PAID THE SAME AS MEN. THAT WE DON'`T HAVE TO FEAR OF WALKING ALONE WHEN IT GETS DARK.,0.705614496575836,0.07577851344584759,0.1149324171691367,0.03916938365676779,0.03969730845600422,0.02480788069640775,0.705614496575836,T1
11300,12441028048,I DON'`T KNOW....\R\N I JUST WANT EVERYTHING TO BE BETTER AND FOR WOMEN TO BE HEARD.,0.7009906713433854,0.010815918187538185,0.05250833719194359,0.15502447835958993,0.06399087883564902,0.016669716081893663,0.7009906713433854,T1
12317,12455599780,BEING PROMINENT BUSINESS LADIES AND FINANCIALLY INDEPENDENT IN BOTH DISABLED AND ON DISABLED WOMEN,0.6993497394789161,0.09923334055122726,0.08083517468991305,0.04607760375775684,0.050263493954052184,0.024240647568134488,0.6993497394789161,T1
17085,12455590126,WE SHALL BE PROMINENT BUSINESS LADIES AND FINANCIALLY INDEPENDENT BOTH IN DISABLED AND NOT DISABLED WOMEN,0.6993497394789161,0.09923334055122726,0.08083517468991305,0.04607760375775684,0.050263493954052184,0.024240647568134488,0.6993497394789161,T1
5117,12407249925,THAT THEY WILL BE TREATED EQUALLY WITH THEIR MALE COUNTERPARTS AND LIVE FREELY AWAY FROM ABUSE.,0.6992583479057669,0.0866694445190119,0.07832534315411176,0.03067572180610913,0.06279340008512918,0.042277742529871126,0.6992583479057669,T1
19238,12537899690,WHEN A WOMAN CAN FULLY BE HERSELF,0.6981257929780839,0.1731176051388747,0.008504963603728176,0.03732681065584362,0.025356093357811582,0.05756873426565806,0.6981257929780839,T1
17710,12468063492,BEING EMPOWERED,0.6962381437370156,4.634601314745822e-4,3.7191318722207815e-4,0.30211621461278126,3.8767155598519833e-4,4.225967755213344e-4,0.6962381437370156,T1
30816,12679778592,EMPOWERED AS WE GO.,0.6962381437370156,4.634601314745822e-4,3.7191318722207815e-4,0.30211621461278126,3.8767155598519833e-4,4.225967755213344e-4,0.6962381437370156,T1
16820,12452629296,WOMEN WILL HAVE MORE VOICE IN THE SOCIETY,0.6928445721643004,0.03705147105153575,0.03471448113313076,0.12187418840878464,0.06263223510752305,0.05088305213472537,0.6928445721643004,T1
18848,12537378844,WOMEN WILL BE STRONG AND INDEPENDENT,0.6928250035297185,0.03961856191234326,0.03342314467979944,0.16213691727378945,0.05790602587857489,0.014090346725774333,0.6928250035297185,T1
3411,12392495668,FEELING SAFE IN THE COMMUNITY,0.6900138708064464,0.11991434786640637,0.06145677474671937,0.03164034471911965,0.043259539018576945,0.05371512284273135,0.6900138708064464,T1
12788,12467954500,A WORLD WHERE EVERY WOMAN CAN BE HEARD AND BE SELF SUFFICIENT.,0.6890838255373658,0.16359676307490426,0.00908898161113939,0.07885150844000983,0.022254842331655294,0.03712407900492544,0.6890838255373658,T1
17643,12467953435,A WORLD WHERE EVERY WOMAN CAN BE HEARD AND BE SELF SUFFICIENT.,0.6890838255373658,0.16359676307490426,0.00908898161113939,0.07885150844000983,0.022254842331655294,0.03712407900492544,0.6890838255373658,T1
23665,12622275543,A WORLD IN WHICH EVERYONE CAN EXPRESS THEMSELVES WITHOUT FEAR,0.6880490755346715,0.05701652935564762,0.035778631693388366,0.1077740004160803,0.04934519178289855,0.06203657121731365,0.6880490755346715,T1
4899,12404045872,IT LOOKS SO STABLE,0.683119433015742,0.20038387537908237,0.10808016287215783,0.0026733884933336557,0.0027477960403807793,0.0029953441993034527,0.683119433015742,T1
23403,12614506628,"I REALLY HOPE THAT WE WOMEN WILL BE ABLE TO GO OUT ON THE STREET, IN THE EVENING AND AT NIGHT WITHOUT FEAR THAT WE CAN BE RAPED, KILLED.",0.682537348408019,0.10211629454643185,0.027405550839921692,0.0957882645772382,0.06287900543221672,0.029273536196172303,0.682537348408019,T1
16908,12454077853,WOMEN TO LIVE WITHOUT FEAR OF BEING SEXUALLY ABUSED,0.6809170160589451,0.13980338974332948,0.037477865024993035,0.05882260678628476,0.04271682761289741,0.040262294773550186,0.6809170160589451,T1
16278,12447643056,A WOULD WHERE WOMEN CAN BE TREATED RIGHT AND SHE CAN HAVE A VOICE OF HER OWN.,0.6777866041427787,0.04366998904850489,0.061341215422581474,0.10380319553057074,0.06949493341081556,0.04390406244474864,0.6777866041427787,T1
31599,12488869034,A WORLD WHERE A WOMEN CAN DO WHAT SHE WANTS WITHOUT THE FEAR OF CRITICISM.,0.676989684031092,0.0433523140410745,0.04644743697670234,0.12259597585032628,0.06099061133318713,0.04962397776761757,0.676989684031092,T1
25189,12637793128,LIVING FREELY,0.676575873670299,0.12479025076066204,0.034516102322962164,0.012521093551536534,0.012869589050728134,0.13872709064381192,0.676575873670299,T1
28916,12659304162,"FREEDOM, WITHOUT FEAR OF EVERYTHING",0.6753444056193773,0.01866257320391007,0.04656426339956839,0.020136027894059678,0.14864887136134786,0.09064385852173666,0.6753444056193773,T1
17033,12454750859,A WORLD FREE FROM ALL KINDS OF VIOLENCE AND WHERE EVERY ONE HAS AN OPPORTUNITY TO REALISE THEIR POTENTIAL,0.6752277298634148,0.02136683572481473,0.08519335188563125,0.031056726951046654,0.15459097984291542,0.032564375732177166,0.6752277298634148,T1
25652,12642117474,WELL EMPOWERED WOMAN,0.6749246191468011,0.1643834609352986,0.006348531265575645,0.13079845693569414,0.01805022378317018,0.005494707933460385,0.6749246191468011,T1
16829,12452757325,"WOMEN'`S VOICE WILL BE HEARD, THOUGH SOME WILL STILL BE OPPRESSED",0.6742761592561464,0.048554370801857656,0.0446447849919768,0.14971792710396878,0.05050402164773184,0.03230273619831846,0.6742761592561464,T1
25572,12641943530,"IN THE WORLD, WOMEN WILL BE FREE AND EDUCATED.",0.6740247287704184,0.02494466143173272,0.08296132724910774,0.1335663021467467,0.05463154403215696,0.02987143636983755,0.6740247287704184,T1
31254,12686508598,EDUCATED,0.6728555374254712,0.06639975275882738,0.009247611661017426,0.25053770287637556,4.590210994118725e-4,5.0037417889674e-4,0.6728555374254712,T1
31270,12686830399,EDUCATED,0.6728555374254712,0.06639975275882738,0.009247611661017426,0.25053770287637556,4.590210994118725e-4,5.0037417889674e-4,0.6728555374254712,T1
19803,12592460365,"WOMEN ALLOWED TO DO WHAT EVERYONE DO, WOMEN FEELING SAFE.",0.670685381478444,0.05139564975400366,0.07248335779860349,0.06942218609749443,0.1196967376487868,0.01631668722266756,0.670685381478444,T1
11927,12446813589,"A WORLD OF STRONG, INDEPENDENT AND INFLUENTIAL WOMEN",0.6689770489256934,0.0540852861681657,0.04147627968528489,0.1275465705982604,0.06217819608719495,0.04573661853540061,0.6689770489256934,T1
16616,12449445108,THE VOICES OF WOMEN WILL BE HEARD,0.6689220471758589,0.010195623796657269,0.03447901730547459,0.23152761968236865,0.04149455456158907,0.01338113747805163,0.6689220471758589,T1
10386,12432055596,WOMEN WILL BE MUCH MORE EMANCIPATED,0.6684290953225127,0.03153242158270862,0.06913272466898679,0.11402645665368809,0.08131965980376737,0.03555964196833626,0.6684290953225127,T1
22025,12605522593,AUTONOMOUS AND INDEPENDENT,0.6640620456145533,0.0656490921831395,0.05268147453025627,0.07046451295294107,0.08410045029611926,0.06304242442299061,0.6640620456145533,T1
9855,12427445453,"EVERY WOMEN FEEL SAFE, HONOURED AND RESPECTED.",0.6639083157623507,0.055443672865999216,0.07033535969909521,0.1119689199713677,0.05670047102158743,0.041643260679599683,0.6639083157623507,T1
16933,12454193105,WHERE WOMEN ARE FREE TO MAKE DECISIONS REGARDING THEIR LIVES WITHOUT JUDGEMENT FROM THE SOCIETY,0.6633198181918993,0.05683282461357176,0.07141995880400222,0.08452684461612256,0.05790445032043512,0.0659961034539691,0.6633198181918993,T1
25533,12641811663,BEING FREE AND WELL EDUCATED,0.6632847185790092,0.03701078159256256,0.14123452979391599,0.09562022136425374,0.045267159597817415,0.01758258907244111,0.6632847185790092,T1
10392,12432191972,THAT WOMEN ARE VALUED AS EQUALLY VALUABLE IN SOCIETY,0.6608115637041533,0.0887132366465469,0.09103964940933607,0.06849586686928522,0.04648423615385118,0.04445544721682735,0.6608115637041533,T1
12781,12467731667,ALIVE AND FEARLESS,0.659556958553577,0.07800107353014744,0.06259357794389224,0.06347894756985577,0.0652457363435727,0.07112370605895499,0.659556958553577,T1
16216,12446806877,"A WORD OF STRONG, INDEPENDENT AND INFLUENTIAL WOMEN",0.6574804727669359,0.11155029507402076,0.0412347411009455,0.10035453245543328,0.05579673886439508,0.033583219738269394,0.6574804727669359,T1
23937,12623364246,"IN 10 YEARS, THE WOMAN WILL BE ABLE TO FEEL FREE, IN THESE CHOICES",0.6568253533698394,0.0654842775864661,0.05516920169678525,0.18254486420594973,0.023056286451512174,0.016920016689447294,0.6568253533698394,T1
12418,12463001899,"WOMEN BEING ABLE TO MAKE DECISIONS ABOUT ANY ASPECT OF THEIR LIVES WITHOUT FEAR OF JUDGMENT, STIGMA OR REPRISAL.",0.6565598862044769,0.053840001106388376,0.081670487560131,0.0932429759419315,0.0572518365717012,0.05743481261537109,0.6565598862044769,T1
19072,12537634511,WOMEN WILL FEEL SAFE ANYTIME AND ANYWHERE.,0.6564759454314255,0.06210754258436645,0.0830667587409211,0.08795229518271296,0.06522414913323345,0.0451733089273405,0.6564759454314255,T1
20686,12598755438,WOMEN SHOULD BE TREATED EQUALLY AS MEN AND NOT BE SEEN OR REGARDED AS A WEAKER GENDER,0.6557890996233631,0.039081414723718434,0.09331606659785661,0.05652122209321568,0.07306371579497549,0.08222848116687065,0.6557890996233631,T1
15712,12486364034,I HOPE WE NO LONGER NEED TO PROVE WHO WE ARE AND OUR WORTH TO THE MEN OF THIS WORLD.,0.6547484305025751,0.07081076281342488,0.055002244367756484,0.09498400170303804,0.048353865453311745,0.0761006951598938,0.6547484305025751,T1
3349,12391009832,WOMEN SHOULDN’T BE AFRAID TO WALK HOME ON THEIR OWN. THEY SHOULD FEEL SAFE IN THEIR RELATIONSHIPS.,0.6539028535423127,0.10285139319027044,0.07606969195538987,0.05098845252739824,0.0671097372329173,0.04907787155171151,0.6539028535423127,T1
22290,12607690347,"GIRLS, GIRLS, WOMEN WILL LIVE FREELY, CALMLY, WITHOUT FEAR FOR THEIR LIVES",0.6529064999958909,0.08858574165661519,0.07960146243780886,0.05430839708713438,0.07208402828759433,0.052513870534956326,0.6529064999958909,T1
17856,12468334335,WE WILL HAVE A SAFE WORLD FOR ALL,0.6494836494543724,0.07759555109981044,0.09006237367190237,0.087073856971297,0.05316453770109869,0.04262003110151908,0.6494836494543724,T1
21007,12599173058,THE RIGHT NOT TO USED OR ABUSED,0.645487451138934,0.3352052908006771,7.888341125442387e-4,0.016799831216619356,8.222578771900944e-4,8.963348540350958e-4,0.645487451138934,T1
23286,12614446273,BEING ABUSED,0.645487451138934,0.3352052908006771,7.888341125442387e-4,0.016799831216619356,8.222578771900944e-4,8.963348540350958e-4,0.645487451138934,T1
23984,12623526582,MORE DEPENDENT,0.6424652333435737,0.00462463108462776,0.0037111310544400843,0.003763624022912289,0.0038683757386658506,0.34156700475578033,0.6424652333435737,T1
4060,12400936900,WOMEN HAVING INDEPENDENT DECISIONS,0.6416918580216975,0.04872545677539667,0.07253634678074779,0.09927574557902732,0.08937559381327573,0.04839499902985494,0.6416918580216975,T1
4673,12403706108,WHEN EVERY WOMAN IN OUR WORLD WILL HAVE A VOICE AND BE HEARD... NO STIGMATISATION,0.6412276306653533,0.10591055182313588,0.040303961021880545,0.10350313652897367,0.051952267776551514,0.05710245218410509,0.6412276306653533,T1
6933,12409390547,A SOCIETY THAT ALLOWS WOMEN TO CHOOSE FOR THEMSELVES,0.6408958738044285,0.0416297821582564,0.06839104775503775,0.1361045793288893,0.06441460536847812,0.04856411158491006,0.6408958738044285,T1
17789,12468176207,WOMAN HAVING AN EQUAL VOICE  AS MEN,0.6385319092056801,0.09736448011439641,0.17396789576670543,0.03999078191358452,0.04118344814442538,0.008961484855208066,0.6385319092056801,T1
20983,12599095206,WOMEN IN POWER AND EXPRESS THEMSELF,0.6372899295768617,0.05661083415730073,0.07771858805958431,0.08910090195046133,0.07985973616686934,0.05942001008892235,0.6372899295768617,T1
13474,12472906420,I AM AFRAID: NO BETTER THAN NOW!,0.6369807484745432,0.3500187153311732,5.191862696573273e-4,5.265300222989153e-4,0.011364879962066128,5.899399402611766e-4,0.6369807484745432,T1
23470,12614542208,I HOPE OUR VOICE IS HEARD MORE,0.63300825808144,0.06610620085374644,0.03153235270744311,0.16827010167920528,0.04505732169347036,0.05602576498469489,0.63300825808144,T1
3838,12400570970,BEING ABLE TO FEEL SAFE IN MALE DOMINATED SPACES,0.6323744184249614,0.11382809297755692,0.07272677930602871,0.03929161037131588,0.08155098174700764,0.060228117173129356,0.6323744184249614,T1
24133,12624764696,EMPOWERED WOMEN LEADERS,0.6322737790476605,0.04674131061560723,0.06918163832098745,0.19745030577153058,0.04124445726099514,0.013108508983219216,0.6322737790476605,T1
1039,12346662845,DO NOT WEAR A HEADSCARF AND ARE ON AN EQUAL FOOTING WITH MEN,0.6316656344898268,0.05105263976622563,0.16264734565515948,0.04779362044422458,0.06222736870270724,0.04461339094185622,0.6316656344898268,T1
19133,12537736490,"YOU CAN WEAR ANY CLOTHES AND NOT BE AFRAID OF HARASSMENT, NOT BE AFRAID TO WALK ONE NIGHT",0.630162971988397,0.12776392011484852,0.06237339623498961,0.04015630776830451,0.09455107904461425,0.044992324848846105,0.630162971988397,T1
9984,12431011398,NO MORE WOMEN BEING HARASSED,0.6294472148835617,0.10591346876923355,0.05782790720423983,0.11456133779305867,0.0695358448510855,0.022714226498820673,0.6294472148835617,T1
29438,12659971377,ALL WOMEN FREE AND HAVE EVERY RIGHT TO BE HEARD AND RESPECTED \R\N,0.6292588792686169,0.03311742283748901,0.0994509433899831,0.13815750787414566,0.06525030933074509,0.03476493729902019,0.6292588792686169,T1
17056,12455058813,WOMAN SHOULD HAVE THEIR VOICE HEARD AND OPINIONS TAKEN INTO CONSIDERATION,0.6271085821483546,0.12754556441185994,0.03649067770575349,0.07268883226860176,0.05435936422651356,0.08180697923891658,0.6271085821483546,T1
17409,12465038240,IT MAKES WOMEN VOICES TO BE HEARD,0.6265766447298624,0.053245451470648464,0.02532347517725745,0.21889638926564126,0.030364046790987403,0.04559399256560306,0.6265766447298624,T1
17835,12468276360,WOMEN WILL BE MORE RESPECTED IN SOCIETY,0.6257727057151782,0.03718782897190005,0.03482390437220056,0.1884618788568934,0.06274629472898466,0.05100738735484324,0.6257727057151782,T1
